project,pull_number,pull_type,id,classification,indicator,repo_owner,pr_duration_days,pr_status
arrow,5011,review,312339810,non_debt,-,apache,4.0,Closed
carbondata,791,comment,295166284,non_debt,-,apache,215.0,Closed
netbeans,1312,review,322004752,non_debt,-,apache,82.0,Merged
incubator-pinot,2371,summary,0,non_debt,-,apache,0.0,Merged
trafficcontrol,1613,summary,0,non_debt,-,apache,3.0,Merged
flink,8438,review,287425587,test_debt,expensive_tests,apache,11.0,Closed
tinkerpop,308,description,0,non_debt,-,apache,5.0,Merged
incubator-mxnet,5703,description,0,non_debt,-,apache,6.0,Merged
orc,635,review,577084460,non_debt,-,apache,56.0,Closed
hudi,2374,review,550972066,non_debt,-,apache,82.0,Merged
incubator-mxnet,9397,review,161283590,non_debt,-,apache,8.0,Merged
kafka,1215,comment,240870837,non_debt,-,apache,129.0,Closed
ignite,5635,review,241036804,design_debt,non-optimal_design,apache,3.0,Closed
incubator-doris,5522,summary,0,non_debt,-,apache,6.0,Merged
phoenix,1096,review,563519743,non_debt,-,apache,9.0,Closed
drill,1864,review,329997181,non_debt,-,apache,32.0,Merged
spark,22847,review,228600757,design_debt,non-optimal_design,apache,10.0,Closed
spark,15053,comment,246267263,non_debt,-,apache,158.0,Closed
samza,91,review,107049828,non_debt,-,apache,12.0,Closed
druid,2179,review,48675138,non_debt,-,apache,2.0,Merged
airflow,4787,review,261342578,non_debt,-,apache,273.0,Closed
spark,30204,review,516533952,code_debt,low_quality_code,apache,14.0,Closed
qpid-dispatch,1097,review,608990009,code_debt,low_quality_code,apache,11.0,Closed
dubbo,5160,summary,0,non_debt,-,apache,0.0,Merged
spark,18519,review,132740552,non_debt,-,apache,44.0,Closed
spark,22469,comment,422816846,non_debt,-,apache,0.0,Closed
lucene-solr,2423,review,581247428,code_debt,low_quality_code,apache,0.0,Merged
spark,20751,comment,371217148,non_debt,-,apache,1.0,Closed
tvm,1157,review,193950613,non_debt,-,apache,42.0,Merged
airflow,5019,comment,485388491,non_debt,-,apache,21.0,Merged
groovy,1236,comment,623920223,non_debt,-,apache,7.0,Closed
netbeans,2484,summary,0,non_debt,-,apache,7.0,Merged
drill,1723,review,272802660,non_debt,-,apache,9.0,Closed
pulsar,9970,review,599613263,non_debt,-,apache,75.0,Merged
kafka,3530,review,130078682,test_debt,expensive_tests,apache,30.0,Closed
beam,11567,comment,627307430,non_debt,-,apache,13.0,Merged
pulsar,43,review,80817924,design_debt,non-optimal_design,apache,13.0,Merged
spark,4141,comment,73290287,non_debt,-,apache,15.0,Closed
netbeans,2252,review,453451304,non_debt,-,apache,7.0,Merged
kafka,1251,review,92517670,non_debt,-,apache,239.0,Closed
arrow,66,review,64469901,code_debt,complex_code,apache,47.0,Closed
beam,3835,review,145115569,non_debt,-,apache,45.0,Closed
kafka,7626,comment,548535083,non_debt,-,apache,6.0,Merged
trafficserver,2342,review,132039635,non_debt,-,apache,1451.0,Closed
trafficserver,522,description,0,non_debt,-,apache,0.0,Closed
flink,11797,review,411080458,non_debt,-,apache,6.0,Closed
incubator-pinot,141,review,65645131,code_debt,low_quality_code,apache,0.0,Merged
helix,834,description,0,non_debt,-,apache,21.0,Merged
spark,27897,comment,600950809,non_debt,-,apache,25.0,Closed
kafka,7908,summary,0,documentation_debt,low_quality_documentation,apache,0.0,Merged
nifi,334,comment,211091503,non_debt,-,apache,10.0,Closed
spark,702,comment,42735249,non_debt,-,apache,4.0,Closed
incubator-mxnet,5518,description,0,non_debt,-,apache,0.0,Merged
kafka,3662,review,132859349,code_debt,low_quality_code,apache,1.0,Closed
ozone,1844,comment,767393159,non_debt,-,apache,7.0,Merged
openwhisk,10,description,0,non_debt,-,apache,0.0,Merged
ignite,4970,summary,0,test_debt,flaky_test,apache,347.0,Closed
netbeans,2571,comment,737151395,non_debt,-,apache,2.0,Merged
kafka,764,review,51615946,documentation_debt,low_quality_documentation,apache,37.0,Closed
gobblin,2877,review,373897715,non_debt,-,apache,4.0,Closed
flink,7764,comment,465875192,non_debt,-,apache,441.0,Closed
trafficserver,3558,description,0,non_debt,-,apache,0.0,Merged
apisix-dashboard,1673,review,602968683,non_debt,-,apache,4.0,Merged
kafka,6239,review,256163993,test_debt,low_coverage,apache,13.0,Merged
incubator-heron,3123,review,242657195,code_debt,complex_code,apache,7.0,Merged
nifi,2231,review,159024001,non_debt,-,apache,1383.0,Closed
ozone,752,review,402095314,non_debt,-,apache,5.0,Merged
spark,17779,comment,297635333,non_debt,-,apache,0.0,Closed
nifi,602,comment,230517821,non_debt,-,apache,3.0,Closed
tvm,7657,summary,0,non_debt,-,apache,1.0,Merged
incubator-pinot,6409,review,557020612,non_debt,-,apache,10.0,Merged
pulsar,5271,comment,534781690,non_debt,-,apache,10.0,Merged
spark,1285,comment,47998047,test_debt,lack_of_tests,apache,7.0,Closed
superset,10473,review,466556166,code_debt,low_quality_code,apache,8.0,Merged
carbondata,4072,comment,795431956,non_debt,-,apache,66.0,Closed
airflow,15238,comment,814493510,non_debt,-,apache,36.0,Merged
echarts,12947,comment,661637238,non_debt,-,apache,20.0,Merged
beam,11503,comment,628793076,non_debt,-,apache,28.0,Merged
cloudstack,4385,review,564464767,non_debt,-,apache,128.0,Merged
skywalking,6525,description,0,non_debt,-,apache,1.0,Merged
incubator-mxnet,6273,review,116819550,non_debt,-,apache,0.0,Merged
spark,1807,comment,51397316,non_debt,-,apache,0.0,Closed
incubator-doris,764,review,268427081,non_debt,-,apache,10.0,Merged
hadoop,575,review,264257746,documentation_debt,low_quality_documentation,apache,242.0,Closed
spark,3962,comment,71411565,non_debt,-,apache,19.0,Closed
trafficserver,4526,description,0,non_debt,-,apache,1.0,Merged
cloudstack,4448,comment,724618330,design_debt,non-optimal_design,apache,5.0,Closed
gobblin,741,review,54046406,non_debt,-,apache,4.0,Merged
spark,20619,description,0,design_debt,non-optimal_design,apache,4.0,Closed
beam,592,comment,259489198,non_debt,-,apache,336.0,Closed
spark,3074,comment,62652752,non_debt,-,apache,179.0,Closed
helix,834,review,395332428,non_debt,-,apache,21.0,Merged
kafka,2686,comment,286578364,non_debt,-,apache,317.0,Closed
superset,11418,review,544788506,non_debt,-,apache,53.0,Merged
thrift,1834,summary,0,non_debt,-,apache,8.0,Merged
spark,28708,review,442609316,non_debt,-,apache,47.0,Closed
spark,2907,review,19663363,design_debt,non-optimal_design,apache,12.0,Closed
spark,15627,comment,259044378,non_debt,-,apache,9.0,Closed
guacamole-client,511,review,602658052,test_debt,expensive_tests,apache,312.0,Merged
airflow,11631,review,508137239,non_debt,-,apache,158.0,Closed
spark,25310,review,309068923,non_debt,-,apache,15.0,Closed
tvm,4274,review,343909482,non_debt,-,apache,24.0,Merged
beam,4953,comment,376330345,non_debt,-,apache,0.0,Merged
couchdb,3336,summary,0,non_debt,-,apache,1.0,Merged
hbase,774,review,340397832,non_debt,-,apache,1.0,Merged
kafka,1284,comment,215544073,non_debt,-,apache,0.0,Closed
airflow,1721,comment,240172723,non_debt,-,apache,83.0,Closed
arrow,6008,review,359538125,non_debt,-,apache,9.0,Closed
dubbo,5069,description,0,non_debt,-,apache,43.0,Closed
beam,8311,comment,487220917,non_debt,-,apache,11.0,Merged
pulsar,4040,summary,0,non_debt,-,apache,0.0,Merged
spark,14916,review,77205359,non_debt,-,apache,10.0,Closed
druid,2524,review,81665494,code_debt,low_quality_code,apache,1107.0,Closed
trafficserver,877,comment,240897067,non_debt,-,apache,25.0,Merged
kafka,4731,review,175421245,non_debt,-,apache,0.0,Merged
arrow,9626,review,587325457,design_debt,non-optimal_design,apache,5.0,Closed
spark,15199,comment,249086274,non_debt,-,apache,0.0,Closed
spark,27873,review,390789651,non_debt,-,apache,0.0,Closed
beam,7093,review,235414200,non_debt,-,apache,0.0,Merged
thrift,11,description,0,non_debt,-,apache,0.0,Closed
couchdb,1596,summary,0,non_debt,-,apache,0.0,Merged
spark,18986,comment,323618879,architecture_debt,violation_of_modularity,apache,916.0,Closed
spark,11901,description,0,non_debt,-,apache,1.0,Closed
hbase,1869,review,438941753,non_debt,-,apache,9.0,Merged
flink,8035,review,268481298,non_debt,-,apache,4.0,Merged
bookkeeper,1088,comment,364621361,non_debt,-,apache,86.0,Merged
trafodion,1786,comment,458865276,non_debt,-,apache,2.0,Merged
skywalking,4368,comment,586702568,non_debt,-,apache,0.0,Merged
spark,3165,comment,62288954,documentation_debt,outdated_documentation,apache,1.0,Closed
storm,339,summary,0,non_debt,-,apache,31.0,Merged
pulsar,7590,summary,0,non_debt,-,apache,0.0,Merged
spark,20795,review,173997911,non_debt,-,apache,123.0,Closed
arrow,2239,review,202104769,non_debt,-,apache,9.0,Closed
storm,901,summary,0,non_debt,-,apache,1.0,Merged
spark,12146,review,59121792,non_debt,-,apache,5.0,Closed
incubator-mxnet,18315,comment,630422383,non_debt,-,apache,5.0,Merged
spark,9843,comment,160314300,non_debt,-,apache,17.0,Closed
druid,67,review,2830111,non_debt,-,apache,10.0,Closed
spark,837,comment,44756501,non_debt,-,apache,20.0,Closed
airflow,6449,review,339362280,non_debt,-,apache,0.0,Merged
gobblin,1135,description,0,non_debt,-,apache,0.0,Merged
airflow,12685,comment,735219234,non_debt,-,apache,8.0,Merged
cloudstack,2903,summary,0,non_debt,-,apache,0.0,Merged
iceberg,1128,review,443691512,code_debt,complex_code,apache,4.0,Merged
flink,4461,summary,0,non_debt,-,apache,5.0,Closed
flink,1929,review,60927886,non_debt,-,apache,21.0,Closed
cxf,272,summary,0,non_debt,-,apache,0.0,Closed
spark,14082,comment,231715047,non_debt,-,apache,4.0,Closed
pulsar,1046,comment,356745986,non_debt,-,apache,14.0,Merged
beam,12050,review,444838467,non_debt,-,apache,59.0,Merged
samza,813,summary,0,non_debt,-,apache,0.0,Closed
spark,10832,summary,0,non_debt,-,apache,16.0,Closed
tvm,5320,review,408990283,non_debt,-,apache,2.0,Merged
beam,2910,review,114929783,non_debt,-,apache,0.0,Closed
carbondata,810,comment,295074466,non_debt,-,apache,1.0,Closed
ignite,8840,review,586505404,non_debt,-,apache,24.0,Merged
nifi-minifi-cpp,788,review,428031207,code_debt,low_quality_code,apache,20.0,Closed
flink,14832,description,0,non_debt,-,apache,0.0,Closed
reef,157,review,28922004,non_debt,-,apache,0.0,Closed
tinkerpop,912,description,0,non_debt,-,apache,21.0,Merged
pulsar,4325,review,286153741,non_debt,-,apache,1.0,Merged
nifi,1884,comment,307099100,non_debt,-,apache,0.0,Closed
incubator-mxnet,10311,review,189448683,non_debt,-,apache,69.0,Merged
spark,21370,review,194292067,non_debt,-,apache,16.0,Closed
flink,6330,review,203302518,non_debt,-,apache,5.0,Closed
gobblin,1862,description,0,code_debt,low_quality_code,apache,3.0,Merged
helix,478,review,325376537,code_debt,complex_code,apache,0.0,Merged
systemds,843,summary,0,non_debt,-,apache,5.0,Closed
flink,845,summary,0,non_debt,-,apache,1.0,Closed
geode,3025,summary,0,non_debt,-,apache,1.0,Closed
kafka,3136,comment,303699786,non_debt,-,apache,27.0,Closed
beam,4096,review,150110429,non_debt,-,apache,9.0,Merged
superset,2547,review,109751124,non_debt,-,apache,0.0,Merged
parquet-mr,456,review,170675141,code_debt,low_quality_code,apache,92.0,Merged
beam,12938,review,550847398,code_debt,low_quality_code,apache,355.0,Closed
tajo,651,comment,124796163,non_debt,-,apache,5.0,Closed
trafficserver,3876,comment,399461203,non_debt,-,apache,3.0,Merged
commons-lang,19,summary,0,non_debt,-,apache,334.0,Closed
druid,5418,review,179293634,code_debt,low_quality_code,apache,42.0,Merged
airflow,12383,review,524536973,code_debt,complex_code,apache,1.0,Merged
hbase,673,review,332390100,non_debt,-,apache,11.0,Merged
kafka,8918,review,451281466,non_debt,-,apache,114.0,Merged
phoenix,665,review,363534291,non_debt,-,apache,13.0,Closed
incubator-mxnet,20015,comment,797712366,non_debt,-,apache,2.0,Merged
incubator-mxnet,19987,summary,0,non_debt,-,apache,4.0,Merged
flink,760,review,31632977,non_debt,-,apache,1.0,Closed
hadoop,1033,comment,513190749,non_debt,-,apache,30.0,Merged
spark,7842,review,43212805,code_debt,complex_code,apache,1718.0,Closed
spark,26840,comment,564766377,non_debt,-,apache,1.0,Closed
spark,18887,review,140699378,test_debt,lack_of_tests,apache,49.0,Closed
spark,8785,review,48715367,code_debt,complex_code,apache,553.0,Closed
spark,27431,comment,581204072,non_debt,-,apache,17.0,Closed
carbondata,1884,comment,361573546,non_debt,-,apache,0.0,Closed
spark,4018,comment,69773792,non_debt,-,apache,3.0,Closed
spark,21200,review,185664585,code_debt,low_quality_code,apache,3.0,Closed
carbondata,1299,comment,327213625,non_debt,-,apache,7.0,Closed
usergrid,265,summary,0,non_debt,-,apache,5.0,Merged
tvm,2477,comment,463320789,non_debt,-,apache,23.0,Merged
beam,12698,comment,686530763,non_debt,-,apache,11.0,Merged
kafka,2929,review,113856373,build_debt,over-declared_dependencies,apache,85.0,Closed
hive,767,description,0,design_debt,non-optimal_design,apache,1.0,Closed
spark,29093,comment,657913561,non_debt,-,apache,0.0,Closed
brooklyn-server,363,comment,298045628,non_debt,-,apache,,Not Closed or Merged
nifi,2968,summary,0,non_debt,-,apache,9.0,Closed
spark,13584,review,77271690,non_debt,-,apache,84.0,Closed
nifi,4753,review,561119292,code_debt,low_quality_code,apache,8.0,Closed
skywalking,4175,review,363077341,non_debt,-,apache,0.0,Merged
spark,22375,review,217495874,design_debt,non-optimal_design,apache,32.0,Closed
flink,10254,comment,555794388,non_debt,-,apache,0.0,Closed
arrow,1062,comment,327658255,non_debt,-,apache,1.0,Closed
kafka,1664,review,77421658,architecture_debt,violation_of_modularity,apache,127.0,Closed
activemq-artemis,1486,comment,324314739,non_debt,-,apache,0.0,Merged
lucene-solr,2200,review,556698348,test_debt,flaky_test,apache,2.0,Merged
arrow,6105,review,373346495,non_debt,-,apache,71.0,Closed
cloudstack,4748,comment,790543546,non_debt,-,apache,19.0,Merged
kafka,9442,description,0,non_debt,-,apache,6.0,Merged
incubator-pinot,1890,review,141491163,non_debt,-,apache,14.0,Merged
kafka,3171,comment,305728085,non_debt,-,apache,17.0,Closed
hadoop,1587,comment,538112086,non_debt,-,apache,3.0,Closed
tvm,6297,review,472353682,non_debt,-,apache,22.0,Merged
spark,9867,review,46597229,code_debt,complex_code,apache,14.0,Closed
incubator-weex,1437,review,210464939,non_debt,-,apache,0.0,Merged
beam,6733,comment,430804819,non_debt,-,apache,6.0,Merged
flink,8721,comment,502049333,non_debt,-,apache,4.0,Closed
bookkeeper,22,comment,196151999,non_debt,-,apache,5.0,Closed
spark,25651,comment,534813380,design_debt,non-optimal_design,apache,461.0,Closed
incubator-mxnet,9111,description,0,non_debt,-,apache,45.0,Closed
superset,8037,description,0,non_debt,-,apache,7.0,Merged
flink,8136,description,0,code_debt,dead_code,apache,5.0,Merged
carbondata,3136,comment,468114436,documentation_debt,low_quality_documentation,apache,18.0,Closed
kafka,5068,review,191512386,code_debt,low_quality_code,apache,7.0,Closed
airflow,442,comment,323134581,non_debt,-,apache,30.0,Closed
openwhisk-wskdeploy,103,description,0,architecture_debt,violation_of_modularity,apache,1.0,Merged
spark,25856,review,338886220,non_debt,-,apache,25.0,Closed
spark,29403,review,496341174,test_debt,lack_of_tests,apache,51.0,Closed
incubator-heron,2071,description,0,non_debt,-,apache,0.0,Merged
spark,22197,review,212812755,code_debt,low_quality_code,apache,8.0,Closed
arrow,7591,comment,651837534,non_debt,-,apache,6.0,Closed
spark,23929,comment,470663982,non_debt,-,apache,6.0,Closed
spark,22977,comment,437619916,non_debt,-,apache,4.0,Closed
tvm,1680,review,214412218,non_debt,-,apache,25.0,Merged
pulsar,5578,review,343518665,non_debt,-,apache,0.0,Merged
trafficserver,1675,comment,318111169,non_debt,-,apache,103.0,Closed
commons-lang,47,review,27015336,non_debt,-,apache,57.0,Closed
spark,29909,review,497951985,non_debt,-,apache,0.0,Closed
spark,17286,comment,287317227,non_debt,-,apache,3.0,Closed
arrow,4262,review,281675439,non_debt,-,apache,1.0,Closed
airflow,8575,comment,806276124,non_debt,-,apache,331.0,Closed
camel,1557,summary,0,non_debt,-,apache,0.0,Closed
carbondata,4051,review,544069025,non_debt,-,apache,7.0,Closed
usergrid,493,comment,199080050,non_debt,-,apache,2.0,Merged
incubator-heron,2256,summary,0,non_debt,-,apache,0.0,Merged
spark,6828,comment,112662507,non_debt,-,apache,2.0,Closed
incubator-mxnet,13362,review,239658900,non_debt,-,apache,39.0,Closed
flink,13300,review,511757686,non_debt,-,apache,56.0,Merged
hadoop,2051,comment,638901440,non_debt,-,apache,41.0,Merged
reef,761,review,49510586,non_debt,-,apache,0.0,Closed
incubator-mxnet,7941,summary,0,non_debt,-,apache,1.0,Closed
beam,573,description,0,non_debt,-,apache,0.0,Merged
lucene-solr,772,review,302183057,non_debt,-,apache,,Not Closed or Merged
incubator-mxnet,12768,comment,428218284,test_debt,flaky_test,apache,14.0,Merged
kafka,5131,comment,395010640,non_debt,-,apache,178.0,Closed
hive,2083,review,605381114,non_debt,-,apache,19.0,Merged
airflow,2553,review,139544947,non_debt,-,apache,180.0,Closed
camel,1585,description,0,non_debt,-,apache,6.0,Closed
trafficserver,3746,comment,394279910,non_debt,-,apache,5.0,Merged
flink,675,summary,0,non_debt,-,apache,0.0,Closed
spark,4050,comment,71347965,non_debt,-,apache,13.0,Closed
pulsar,2241,description,0,code_debt,dead_code,apache,0.0,Merged
superset,8172,review,322853272,non_debt,-,apache,13.0,Merged
trafficserver,646,comment,220368272,non_debt,-,apache,8.0,Closed
spark,15230,review,83146530,non_debt,-,apache,19.0,Closed
skywalking,4546,review,396049971,non_debt,-,apache,1.0,Merged
beam,4332,comment,356359562,non_debt,-,apache,20.0,Merged
calcite,2381,description,0,non_debt,-,apache,20.0,Closed
kafka,6363,review,280294974,test_debt,lack_of_tests,apache,73.0,Merged
beam,3988,summary,0,non_debt,-,apache,32.0,Merged
parquet-mr,154,comment,111540874,non_debt,-,apache,392.0,Closed
carbondata,3085,comment,455942906,non_debt,-,apache,0.0,Closed
drill,1897,comment,554203211,non_debt,-,apache,3.0,Closed
spark,12259,review,60783900,non_debt,-,apache,19.0,Closed
spark,22878,review,241273157,code_debt,low_quality_code,apache,551.0,Closed
attic-apex-malhar,551,review,105841722,non_debt,-,apache,34.0,Merged
hadoop,1900,comment,601190652,documentation_debt,outdated_documentation,apache,0.0,Merged
kafka,6363,review,278752888,code_debt,low_quality_code,apache,73.0,Merged
cloudstack,4250,comment,679976928,non_debt,-,apache,31.0,Closed
spark,30212,comment,809028142,non_debt,-,apache,150.0,Closed
nifi,4759,description,0,non_debt,-,apache,4.0,Closed
hadoop,885,review,289591884,code_debt,low_quality_code,apache,4.0,Merged
attic-apex-malhar,88,description,0,non_debt,-,apache,0.0,Closed
incubator-pinot,976,review,105290266,non_debt,-,apache,49.0,Merged
spark,22646,review,223168936,code_debt,low_quality_code,apache,458.0,Closed
